num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
20,0,0,496000,496000,496000,496000,16000,16000,160.19385068296359,160.19385068296359,496000,496000,496000,16000,496000,False,31,141fd_00000,2025-01-24_04-45-47,1737690347,99.88698935508728,3249.4360661506653,22876,PC-153,10.10.20.73,3249.4360661506653,31,496000,496000,496000,496000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,103448.321,0.1,103448.221,24598.401,24.412,655406.723,78786.915,203.079,37.091,496000,496000,496000,496000,36.097857142857144,48.91928571428571,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",61000.5,999.5,1.9221679687499995,0.00010000000000000003,19.009606700897216,-0.0038350452883169055,19.229861229896546,-0.5556323531270028,0.005651334354595747,22.728230401992796,0.01
20,0,0,512000,512000,512000,512000,16000,16000,157.14681777669648,157.14681777669648,512000,512000,512000,16000,512000,False,32,141fd_00000,2025-01-24_04-47-29,1737690449,101.8236153125763,3351.2596814632416,22876,PC-153,10.10.20.73,3351.2596814632416,32,512000,512000,512000,512000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,103171.283,0.1,103171.083,24604.97,23.812,671921.823,78503.809,203.812,37.191,512000,512000,512000,512000,35.93943661971831,48.907746478873236,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",63000.5,999.5,1.9221679687499995,0.00010000000000000003,18.884533596038818,-0.004495736095122993,19.10752327919006,-0.6268640741407872,0.004381265564763453,22.69155145740509,0.01
20,0,0,528000,528000,528000,528000,16000,16000,156.68826629149757,156.68826629149757,528000,528000,528000,16000,528000,False,33,141fd_00000,2025-01-24_04-49-11,1737690551,102.12057900428772,3453.3802604675293,22876,PC-153,10.10.20.73,3453.3802604675293,33,528000,528000,528000,528000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,103153.537,0.1,103153.337,24594.544,24.112,663561.202,78495.78,203.833,37.499,528000,528000,528000,528000,36.06853146853146,48.904895104895104,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",65000.5,999.5,0.9610839843749998,0.00010000000000000003,18.922692377090453,-0.003650911056436598,19.147119729042053,-0.6309827606678009,0.006509806727059185,22.70329397583008,0.01
20,0,0,544000,544000,544000,544000,16000,16000,157.73447212514398,157.73447212514398,544000,544000,544000,16000,544000,False,34,141fd_00000,2025-01-24_04-50-52,1737690652,101.44328331947327,3554.8235437870026,22876,PC-153,10.10.20.73,3554.8235437870026,34,544000,544000,544000,544000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102926.85,0.1,102926.65,24365.193,24.009,666421.689,78498.248,203.826,37.699,544000,544000,544000,544000,35.3169014084507,48.90704225352112,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",67000.5,999.5,0.9610839843749998,0.00010000000000000003,18.852794344902037,-0.004184933829121292,19.077408784866332,-0.7787346735596656,0.0066739159926073625,22.684367067337035,0.01
20,0,0,560000,560000,560000,560000,16000,16000,156.39522785733692,156.39522785733692,560000,560000,560000,16000,560000,False,35,141fd_00000,2025-01-24_04-52-35,1737690755,102.31191039085388,3657.1354541778564,22876,PC-153,10.10.20.73,3657.1354541778564,35,560000,560000,560000,560000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102741.589,0.1,102741.389,24217.989,23.265,687738.091,78461.29,203.922,37.444,560000,560000,560000,560000,35.58111888111888,48.88461538461539,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",69000.5,999.5,0.9610839843749998,0.00010000000000000003,18.837780650138853,-0.0032093725465238095,19.062859634399413,-0.6344717125296593,0.005264355092193,22.692911645889282,0.01
20,0,0,576000,576000,576000,576000,16000,16000,153.05165733678515,153.05165733678515,576000,576000,576000,16000,576000,False,36,141fd_00000,2025-01-24_04-54-19,1737690859,104.5478675365448,3761.6833217144012,22876,PC-153,10.10.20.73,3761.6833217144012,36,576000,576000,576000,576000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102906.905,0.1,102906.704,24252.776,23.465,681877.996,78592.119,203.583,37.044,576000,576000,576000,576000,35.269863013698625,48.8945205479452,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",71000.5,999.5,0.9610839843749998,0.00010000000000000003,18.867711294174196,-0.003530976588837802,19.092358202934264,-0.6193704811036587,0.005343911511008628,22.62518800163269,0.01
20,0,0,592000,592000,592000,592000,16000,16000,155.11176229722935,155.11176229722935,592000,592000,592000,16000,592000,False,37,141fd_00000,2025-01-24_04-56-02,1737690962,103.15842700004578,3864.841748714447,22876,PC-153,10.10.20.73,3864.841748714447,37,592000,592000,592000,592000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102845.301,0.1,102845.101,24278.622,23.365,684796.904,78505.469,203.807,36.243,592000,592000,592000,592000,36.489583333333336,48.8986111111111,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",73000.5,999.5,0.9610839843749998,0.00010000000000000003,18.859457980155945,-0.004432804615935311,19.085478689193724,-0.6848088124394417,0.005259549244074151,22.664280072212218,0.01
20,0,0,608000,608000,608000,608000,16000,16000,158.15692735957256,158.15692735957256,608000,608000,608000,16000,608000,False,38,141fd_00000,2025-01-24_04-57-44,1737691064,101.17234373092651,3966.0140924453735,22876,PC-153,10.10.20.73,3966.0140924453735,38,608000,608000,608000,608000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102463.507,0.1,102463.307,24276.456,23.281,687258.457,78126.325,204.797,35.843,608000,608000,608000,608000,36.076056338028174,49.023239436619725,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",75000.5,999.5,0.9610839843749998,0.00010000000000000003,18.811243496894836,-0.00366757557541132,19.03604973220825,-0.743639912456274,0.005099645809270441,22.603985485076905,0.01
20,0,0,624000,624000,624000,624000,16000,16000,158.55256123978984,158.55256123978984,624000,624000,624000,16000,624000,False,39,141fd_00000,2025-01-24_04-59-25,1737691165,100.92090702056885,4066.9349994659424,22876,PC-153,10.10.20.73,4066.9349994659424,39,624000,624000,624000,624000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102426.354,0.1,102426.154,24214.062,23.581,678516.359,78153.638,204.725,33.478,624000,624000,624000,624000,36.241134751773046,48.97659574468086,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",77000.5,999.5,0.9610839843749998,0.00010000000000000003,18.86909999847412,-0.005496931605506688,19.095975633621215,-0.5909453986287116,0.004855431294068694,22.604521369934083,0.01
20,0,0,640000,640000,640000,640000,16000,16000,155.2073924911178,155.2073924911178,640000,640000,640000,16000,640000,False,40,141fd_00000,2025-01-24_05-01-08,1737691268,103.09587407112122,4170.030873537064,22876,PC-153,10.10.20.73,4170.030873537064,40,640000,640000,640000,640000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102040.681,0.1,102040.481,24006.456,22.866,699724.881,77976.028,205.191,33.536,640000,640000,640000,640000,36.21805555555555,48.98888888888889,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",79000.5,999.5,0.4805419921874999,0.00010000000000000003,18.949115026474,-0.004928443734534085,19.177372839927674,-0.5519488502144814,0.0068681412691366855,22.66297996044159,0.01
20,0,0,656000,656000,656000,656000,16000,16000,159.38655936537208,159.38655936537208,656000,656000,656000,16000,656000,False,41,141fd_00000,2025-01-24_05-02-48,1737691368,100.39187026023865,4270.422743797302,22876,PC-153,10.10.20.73,4270.422743797302,41,656000,656000,656000,656000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102091.27,0.0,102091.17,23878.643,22.366,715369.283,78152.843,204.727,35.73,656000,656000,656000,656000,35.63857142857143,48.984285714285726,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",81000.5,999.5,0.4805419921874999,0.00010000000000000003,18.920595205307006,-0.004110262487083674,19.14806983757019,-0.6986232307255268,0.006884629029431381,22.667275644302368,0.01
20,0,0,672000,672000,672000,672000,16000,16000,157.10356189277192,157.10356189277192,672000,672000,672000,16000,672000,False,42,141fd_00000,2025-01-24_05-04-30,1737691470,101.85064768791199,4372.273391485214,22876,PC-153,10.10.20.73,4372.273391485214,42,672000,672000,672000,672000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102094.073,0.0,102094.073,23994.62,21.754,735506.506,78040.882,205.021,35.23,672000,672000,672000,672000,36.598591549295776,49.00422535211268,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",83000.5,999.5,0.4805419921874999,0.00010000000000000003,18.952125623703004,-0.004316937444265932,19.180203671455384,-0.6345646797120571,0.006487174826674163,22.68784748840332,0.01
20,0,0,688000,688000,688000,688000,16000,16000,157.55345187003337,157.55345187003337,688000,688000,688000,16000,688000,False,43,141fd_00000,2025-01-24_05-06-12,1737691572,101.55983638763428,4473.8332278728485,22876,PC-153,10.10.20.73,4473.8332278728485,43,688000,688000,688000,688000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102037.999,0.0,102037.999,24018.322,21.963,728495.546,77960.696,205.232,35.53,688000,688000,688000,688000,36.45454545454545,48.98321678321678,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",85000.5,999.5,0.4805419921874999,0.00010000000000000003,19.0765042219162,-0.005087474972940981,19.3050638961792,-0.6244518002271652,0.007841580239881296,22.724042194366454,0.01
20,0,0,704000,704000,704000,704000,16000,16000,152.70903334027994,152.70903334027994,704000,704000,704000,16000,704000,False,44,141fd_00000,2025-01-24_05-07-57,1737691677,104.78141713142395,4578.6146450042725,22876,PC-153,10.10.20.73,4578.6146450042725,44,704000,704000,704000,704000,72420.44046511446,55284.18911676167,65625.07884701772,18000.0,360000,0,0,72420.44046511446,55284.18911676167,65625.07884701772,0,102371.811,0.0,102371.811,23942.85,21.969,728308.171,78370.675,204.158,34.83,704000,704000,704000,704000,34.72876712328767,48.98698630136987,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",87000.5,999.5,0.4805419921874999,0.00010000000000000003,18.809949188232423,-0.0035985293569974603,19.037941688537597,-0.8461798160076142,0.005732094537233934,22.71484709072113,0.01
20,0,0,720000,720000,720000,720000,16000,16000,149.68174147686452,149.68174147686452,720000,720000,720000,16000,720000,False,45,141fd_00000,2025-01-24_05-09-44,1737691784,106.90146398544312,4685.516108989716,22876,PC-153,10.10.20.73,4685.516108989716,45,720000,720000,720000,720000,80007.20772287465,55284.18911676167,71610.24012363469,18000.0,720000,0,20,80007.20772287465,55284.18911676167,71610.24012363469,20,102830.667,0.0,102830.667,24089.068,23.317,686193.825,78681.865,203.351,34.73,720000,720000,720000,720000,35.63691275167785,48.98255033557047,"[69508.8546406837, 63277.82833841062, 72420.44046511446, 67162.84523877094, 67009.12423407072, 67439.63288850988, 55284.18911676167, 65885.97299564717, 62918.506684283726, 66982.95965370948, 63145.20586456682, 68911.48667274915, 62785.75293420707, 61178.569576879854, 63516.314422913376, 71844.5834970445, 59031.30344423766, 65290.982630995844, 69548.89063238494, 69358.13300841302, 78233.65927368104, 76280.07806395578, 76569.39229130716, 79718.08514892787, 78354.53323726743, 80007.20772287465, 76245.02376421075, 77745.26470857035, 78221.71500560078, 78065.77010301566, 77443.9163771023, 78615.11262393159, 77857.18111602166, 79632.91282367014, 77687.08343810322, 76980.98945256432, 75888.7010191515, 76630.3307937206, 77916.12575918747, 73814.9452821692]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",89000.5,999.5,0.4805419921874999,0.00010000000000000003,18.8593903093338,-0.002599430438131094,19.086265253067015,-0.6896018137931824,0.0064844688994344325,22.739157426834108,0.01
