num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff 
4,0,0,1140000,1140000,1140000,1140000,12000,12000,54.56166327244539,54.56166327244539,1140000,1140000,1140000,12000,1140000,False,95,befd4_00000,2025-01-23_00-32-08,1737621128,219.93764114379883,20081.06333231926,24912,DESKTOP-VFPH8OE,127.0.0.1,20081.06333231926,95,1140000,1140000,1140000,1140000,-788359.327673963,-804649.9336273633,-800384.6914363571,18000.0,1152000,0,0,-788359.327673963,-804649.9336273633,-800384.6914363571,0,210123.035,0.0,210123.035,177785.548,12.099,991838.694,32316.892,371.323,7.295,1140000,1140000,1140000,1140000,7.451590106007067,39.27703180212014,0.05561837455830388,0.10029296875000002,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",114251.0,604.0,0.0,0.00010000000000000002,29.622481408446557,0.003795879798254955,30.0,-0.0038446084934389228,0.0,38.13144901234617,0.01
4,0,0,1152000,1152000,1152000,1152000,12000,12000,52.994187925080965,52.994187925080965,1152000,1152000,1152000,12000,1152000,False,96,befd4_00000,2025-01-23_00-35-55,1737621355,226.44292211532593,20307.506254434586,24912,DESKTOP-VFPH8OE,127.0.0.1,20307.506254434586,96,1152000,1152000,1152000,1152000,-788359.327673963,-804649.9336273633,-800384.6914363571,18000.0,1152000,0,0,-788359.327673963,-804649.9336273633,-800384.6914363571,0,209678.194,0.0,209678.194,177392.011,12.098,991860.194,32265.586,371.913,7.296,1152000,1152000,1152000,1152000,7.365753424657535,39.37842465753425,0.05332191780821918,0.10029296875000002,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",115460.0,604.0,0.0,0.00010000000000000002,29.621981656285136,0.004164582261672387,30.0,-0.005417890051754178,0.0,38.218292409866876,0.01
4,0,0,1164000,1164000,1164000,1164000,12000,12000,52.66895259318996,52.66895259318996,1164000,1164000,1164000,12000,1164000,False,97,befd4_00000,2025-01-23_00-39-43,1737621583,227.84120798110962,20535.347462415695,24912,DESKTOP-VFPH8OE,127.0.0.1,20535.347462415695,97,1164000,1164000,1164000,1164000,-788359.327673963,-804649.9336273633,-800384.6914363571,18000.0,1152000,0,0,-788359.327673963,-804649.9336273633,-800384.6914363571,0,209554.582,0.0,209554.582,177243.075,12.099,991834.785,32290.908,371.622,7.298,1164000,1164000,1164000,1164000,7.338775510204083,39.434013605442175,0.052789115646258516,0.10029296875,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",116669.0,604.0,0.0,0.00010000000000000002,29.62092407800818,0.004757361669891427,30.0,-0.003442575312331257,0.0,38.383326812062606,0.01
4,0,0,1176000,1176000,1176000,1176000,12000,12000,52.77418621396144,52.77418621396144,1176000,1176000,1176000,12000,1176000,False,98,befd4_00000,2025-01-23_00-43-30,1737621810,227.38789224624634,20762.73535466194,24912,DESKTOP-VFPH8OE,127.0.0.1,20762.73535466194,98,1176000,1176000,1176000,1176000,-788359.327673963,-804649.9336273633,-800384.6914363571,18000.0,1152000,0,0,-788359.327673963,-804649.9336273633,-800384.6914363571,0,209384.225,0.0,209384.225,177118.153,12.098,991860.194,32245.622,372.144,7.35,1176000,1176000,1176000,1176000,7.374061433447099,39.42764505119454,0.052491467576791816,0.10029296875000002,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",117878.0,604.0,0.0,0.00010000000000000002,29.617778082343545,0.0026373689650651144,30.0,-0.0010467951607368918,0.0,38.48592902058112,0.01
4,0,0,1188000,1188000,1188000,1188000,12000,12000,52.619323938492904,52.619323938492904,1188000,1188000,1188000,12000,1188000,False,99,befd4_00000,2025-01-23_00-47-18,1737622038,228.05609679222107,20990.791451454163,24912,DESKTOP-VFPH8OE,127.0.0.1,20990.791451454163,99,1188000,1188000,1188000,1188000,-788359.327673963,-804649.9336273633,-800384.6914363571,18000.0,1152000,0,0,-788359.327673963,-804649.9336273633,-800384.6914363571,0,209135.79,0.0,209135.79,176866.363,12.098,991860.194,32248.775,372.107,7.451,1188000,1188000,1188000,1188000,7.3146258503401365,39.44115646258503,0.052993197278911566,0.10029296875,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",119087.0,604.0,0.0,0.00010000000000000002,29.618966081302162,0.003704974518717568,30.0,-0.002919480660614443,0.0,38.47389119592356,0.01
4,0,0,1200000,1200000,1200000,1200000,12000,12000,52.39553014824412,52.39553014824412,1200000,1200000,1200000,12000,1200000,False,100,befd4_00000,2025-01-23_00-51-07,1737622267,229.03016710281372,21219.821618556976,24912,DESKTOP-VFPH8OE,127.0.0.1,21219.821618556976,100,1200000,1200000,1200000,1200000,-788359.327673963,-804649.9336273633,-800384.6914363571,18000.0,1152000,0,0,-788359.327673963,-804649.9336273633,-800384.6914363571,0,208985.326,0.0,208985.326,176645.337,11.998,1000140.051,32319.339,371.295,7.451,1200000,1200000,1200000,1200000,7.36542372881356,39.482711864406774,0.0527457627118644,0.10029296875000002,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",120296.0,604.0,0.0,0.00010000000000000002,29.61896725032229,0.0038691615890726954,30.0,-0.002069726771219788,0.0,38.49019144782358,0.01
4,0,0,1212000,1212000,1212000,1212000,12000,12000,52.279264639116526,52.279264639116526,1212000,1212000,1212000,12000,1212000,False,101,befd4_00000,2025-01-23_00-54-57,1737622497,229.5395085811615,21449.361127138138,24912,DESKTOP-VFPH8OE,127.0.0.1,21449.361127138138,101,1212000,1212000,1212000,1212000,-788359.327673963,-804649.9336273633,-800384.6914363571,18000.0,1152000,0,0,-788359.327673963,-804649.9336273633,-800384.6914363571,0,216804.193,0.0,216804.193,184548.344,11.998,1000134.089,32235.299,372.263,7.449,1212000,1212000,1212000,1212000,7.305743243243243,39.48547297297298,0.05368243243243243,0.10029296875000002,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",121505.0,604.0,0.0,0.00010000000000000002,29.61804953007978,0.0026692540266969366,30.0,-0.0009911961551536896,0.0,38.46197815509351,0.01
4,0,0,1224000,1224000,1224000,1224000,12000,12000,70.7780097069572,70.7780097069572,1224000,1224000,1224000,12000,1224000,False,102,befd4_00000,2025-01-23_00-57-47,1737622667,169.54817843437195,21618.90930557251,24912,DESKTOP-VFPH8OE,127.0.0.1,21618.90930557251,102,1224000,1224000,1224000,1224000,-788359.327673963,-804649.9336273633,-800082.068576778,18000.0,1296000,0,8,-788359.327673963,-804649.9336273633,-800082.068576778,8,216268.419,0.0,216268.419,184103.615,11.999,1000092.356,32144.254,373.317,7.349,1224000,1224000,1224000,1224000,3.942009132420091,39.05707762557076,0.0712785388127854,0.10029296875000004,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367, -800067.9047783397, -800051.9050104065, -801896.6132435496, -801979.8616312738, -800111.7052900346, -800198.017441455, -788457.0451873981, -788525.6330187041]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",122714.0,604.0,0.0,0.00010000000000000002,29.51265720496797,-0.0047257127497588635,29.77814178529902,-0.07528529949085687,0.0,26.075885081705326,0.01
4,0,0,1236000,1236000,1236000,1236000,12000,12000,72.23059611748675,72.23059611748675,1236000,1236000,1236000,12000,1236000,False,103,befd4_00000,2025-01-23_01-00-33,1737622833,166.13758373260498,21785.046889305115,24912,DESKTOP-VFPH8OE,127.0.0.1,21785.046889305115,103,1236000,1236000,1236000,1236000,-788359.327673963,-804649.9336273633,-800082.068576778,18000.0,1296000,0,0,-788359.327673963,-804649.9336273633,-800082.068576778,0,213368.092,0.0,213368.092,181308.494,12.099,991813.286,32039.049,374.543,7.449,1236000,1236000,1236000,1236000,1.9457943925233643,38.93084112149532,0.07341121495327105,0.10029296875000004,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367, -800067.9047783397, -800051.9050104065, -801896.6132435496, -801979.8616312738, -800111.7052900346, -800198.017441455, -788457.0451873981, -788525.6330187041]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",123923.0,604.0,0.0,0.00010000000000000002,29.210225260681707,-0.008341986152926587,29.634913003572855,0.05158530916430124,0.0,41.63457703886198,0.01
4,0,0,1248000,1248000,1248000,1248000,12000,12000,63.655131357257176,63.655131357257176,1248000,1248000,1248000,12000,1248000,False,104,befd4_00000,2025-01-23_01-03-41,1737623021,188.5188250541687,21973.565714359283,24912,DESKTOP-VFPH8OE,127.0.0.1,21973.565714359283,104,1248000,1248000,1248000,1248000,-788359.327673963,-804649.9336273633,-800082.068576778,18000.0,1296000,0,0,-788359.327673963,-804649.9336273633,-800082.068576778,0,211240.806,0.0,211240.806,179234.03,12.099,991785.925,31986.126,375.163,7.549,1248000,1248000,1248000,1248000,4.836213991769546,39.07201646090535,0.06477366255144033,0.10029296875000004,"[-799469.6508991551, -799519.8577605196, -803854.105696461, -803946.1641247631, -803033.5530697828, -803137.3304505418, -800481.7363571844, -800580.2026452539, -804536.5714148894, -804649.9336273633, -800058.8421816144, -800120.3816884484, -803106.1724047024, -803185.5098042975, -802080.3681311512, -802151.9594842764, -799062.9912408941, -799116.9775144111, -802128.3470464668, -802163.5538986834, -800453.8478922385, -800534.0447723849, -799579.293377483, -799617.4727643527, -802199.210746044, -802250.2184281953, -798883.7827245467, -799039.5332734425, -801921.6256321925, -802061.4625563009, -802836.6533961897, -802930.3231463758, -798727.7930209836, -798852.4408911688, -799872.4277301095, -799899.5741555709, -800687.0549133165, -800660.0982830378, -798711.3841966455, -798825.6366793215, -798670.0450775467, -798815.022857917, -798514.9432456958, -798630.9841252462, -802768.5972113784, -802802.597366958, -798837.9416121726, -798862.9565523121, -802003.1063441819, -802075.7691051192, -800374.3298815963, -800434.739579027, -798858.0107664492, -799014.9597711444, -788359.327673963, -788467.4923707603, -798903.7118759855, -799052.5450604733, -800592.2279510582, -800635.5495215002, -799422.2089337185, -799533.3224041731, -801983.2037828855, -802078.5708348367, -800067.9047783397, -800051.9050104065, -801896.6132435496, -801979.8616312738, -800111.7052900346, -800198.017441455, -788457.0451873981, -788525.6330187041]","[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]",125132.0,604.0,0.0,0.00010000000000000002,29.59169101793969,0.0046931098102044235,30.0,-0.009418630126688084,0.0,41.3002088466294,0.01
